Label,CPI Inflation,Core CPI Inflation,PCE Inflation,Core PCE Inflation,is_last_day,day,month,year,date,year-month
11/04,1.7205543774127,2.35909069786073,1.34153838406943,1.66606988148841,0,4,11,2019,2019-11-04,2019-11
11/05,1.7205543774127,2.35909069786073,1.34153838406943,1.66606988148841,0,5,11,2019,2019-11-05,2019-11
11/06,1.7205543774127,2.35909069786073,1.34153838406943,1.66606988148841,0,6,11,2019,2019-11-06,2019-11
11/07,1.7205543774127,2.35909069786073,1.34153838406943,1.66606988148841,0,7,11,2019,2019-11-07,2019-11
11/08,1.7205543774127,2.35909069786073,1.34153838406943,1.66606988148841,0,8,11,2019,2019-11-08,2019-11
11/12,1.7205543774127,2.35909069786073,1.34153838406943,1.66606988148841,1,12,11,2019,2019-11-12,2019-11
12/02,2.31095344977283,2.28416442863801,1.50963601780494,1.48712685889478,0,2,12,2019,2019-12-02,2019-12
12/03,2.34538710759753,2.28416442863801,1.5277056607127,1.48712685889478,0,3,12,2019,2019-12-03,2019-12
12/04,2.34538710759753,2.28416442863801,1.5277056607127,1.48712685889478,0,4,12,2019,2019-12-04,2019-12
12/05,2.34538710759753,2.28416442863801,1.5277056607127,1.48712685889478,0,5,12,2019,2019-12-05,2019-12
12/06,2.34538710759753,2.28416442863801,1.5277056607127,1.48712685889478,0,6,12,2019,2019-12-06,2019-12
12/09,2.34538710759753,2.28416442863801,1.5277056607127,1.48712685889478,0,9,12,2019,2019-12-09,2019-12
12/10,2.33405651612228,2.28416442863801,1.52175974166644,1.48712685889478,0,10,12,2019,2019-12-10,2019-12
12/11,2.35613008038675,2.31891476933244,1.55722966930427,1.5307002689918,0,11,12,2019,2019-12-11,2019-12
12/12,2.35613008038675,2.31891476933244,1.55722966930427,1.5307002689918,0,12,12,2019,2019-12-12,2019-12
12/13,2.35613008038675,2.31891476933244,1.55722966930427,1.5307002689918,0,13,12,2019,2019-12-13,2019-12
12/16,2.35613008038675,2.31891476933244,1.55722966930427,1.5307002689918,0,16,12,2019,2019-12-16,2019-12
12/17,2.33976682511963,2.31891476933244,1.54872758271642,1.5307002689918,0,17,12,2019,2019-12-17,2019-12
12/18,2.33976682511963,2.31891476933244,1.54872758271642,1.5307002689918,0,18,12,2019,2019-12-18,2019-12
12/19,2.33976682511963,2.31891476933244,1.54872758271642,1.5307002689918,0,19,12,2019,2019-12-19,2019-12
12/20,2.33976682511963,2.31891476933244,1.58347725033494,1.56743415575478,0,20,12,2019,2019-12-20,2019-12
12/23,2.33976682511963,2.31891476933244,1.58331685125814,1.56743415575478,0,23,12,2019,2019-12-23,2019-12
12/24,2.32931951598754,2.31891476933244,1.57788750038672,1.56743415575478,0,24,12,2019,2019-12-24,2019-12
12/26,2.32931951598754,2.31891476933244,1.57788750038672,1.56743415575478,0,26,12,2019,2019-12-26,2019-12
12/27,2.32931951598754,2.31891476933244,1.57788750038672,1.56743415575478,0,27,12,2019,2019-12-27,2019-12
12/30,2.32931951598754,2.31891476933244,1.57788750038672,1.56743415575478,0,30,12,2019,2019-12-30,2019-12
12/31,2.33422849256768,2.31891476933244,1.58043864115762,1.56743415575478,1,31,12,2019,2019-12-31,2019-12
01/02,2.57649116506407,2.249925342467,1.82931358158518,1.66248711169266,0,2,1,2020,2020-01-02,2020-1
01/03,2.57801930912094,2.249925342467,1.83011154140726,1.66248711169266,0,3,1,2020,2020-01-03,2020-1
01/06,2.60318773107424,2.249925342467,1.84325388189115,1.66248711169266,0,6,1,2020,2020-01-06,2020-1
01/07,2.53955783582605,2.249925342467,1.81002789140763,1.66248711169266,0,7,1,2020,2020-01-07,2020-1
01/08,2.53955783582605,2.249925342467,1.81002789140763,1.66248711169266,0,8,1,2020,2020-01-08,2020-1
01/09,2.53955783582605,2.249925342467,1.81002789140763,1.66248711169266,0,9,1,2020,2020-01-09,2020-1
01/10,2.53955783582605,2.249925342467,1.81002789140763,1.66248711169266,0,10,1,2020,2020-01-10,2020-1
01/13,2.53955783582605,2.249925342467,1.81002789140763,1.66248711169266,0,13,1,2020,2020-01-13,2020-1
01/14,2.47766212008236,2.18320030090693,1.81098045580077,1.63025033053337,0,14,1,2020,2020-01-14,2020-1
01/15,2.47766212008236,2.18320030090693,1.81098045580077,1.63025033053337,0,15,1,2020,2020-01-15,2020-1
01/16,2.47766212008236,2.18320030090693,1.81098045580077,1.63025033053337,0,16,1,2020,2020-01-16,2020-1
01/17,2.47766212008236,2.18320030090693,1.81098045580077,1.63025033053337,0,17,1,2020,2020-01-17,2020-1
01/21,2.47766212008236,2.18320030090693,1.81098045580077,1.63025033053337,0,21,1,2020,2020-01-21,2020-1
01/22,2.45925110396059,2.18320030090693,1.80123248326642,1.63025033053337,0,22,1,2020,2020-01-22,2020-1
01/23,2.45925110396059,2.18320030090693,1.80123248326642,1.63025033053337,0,23,1,2020,2020-01-23,2020-1
01/24,2.45925110396059,2.18320030090693,1.80123248326642,1.63025033053337,0,24,1,2020,2020-01-24,2020-1
01/27,2.45925110396059,2.18320030090693,1.80123248326642,1.63025033053337,0,27,1,2020,2020-01-27,2020-1
01/28,2.4385387108236,2.18320030090693,1.79026601416528,1.63025033053337,0,28,1,2020,2020-01-28,2020-1
01/29,2.4385387108236,2.18320030090693,1.79026601416528,1.63025033053337,0,29,1,2020,2020-01-29,2020-1
01/30,2.4385387108236,2.18320030090693,1.79026601416528,1.63025033053337,0,30,1,2020,2020-01-30,2020-1
01/31,2.4385387108236,2.18320030090693,1.81877403492607,1.68019915814919,1,31,1,2020,2020-01-31,2020-1
02/03,2.19095364483917,2.2493236747223,1.73304531664438,1.78294784801569,0,3,2,2020,2020-02-03,2020-2
02/04,2.24708558333226,2.2493236747223,1.76274134962544,1.78294784801569,0,4,2,2020,2020-02-04,2020-2
02/05,2.24708558333226,2.2493236747223,1.76274134962544,1.78294784801569,0,5,2,2020,2020-02-05,2020-2
02/06,2.24708558333226,2.2493236747223,1.76274134962544,1.78294784801569,0,6,2,2020,2020-02-06,2020-2
02/07,2.24708558333226,2.2493236747223,1.76274134962544,1.78294784801569,0,7,2,2020,2020-02-07,2020-2
02/10,2.24708558333226,2.2493236747223,1.76274134962544,1.78294784801569,0,10,2,2020,2020-02-10,2020-2
02/11,2.25058038042085,2.2554911711687,1.78496741679222,1.78294784801569,0,11,2,2020,2020-02-11,2020-2
02/12,2.25058038042085,2.2554911711687,1.78496741679222,1.78294784801569,0,12,2,2020,2020-02-12,2020-2
02/13,2.29592051960006,2.32099524252236,1.79160473207518,1.84692787461407,0,13,2,2020,2020-02-13,2020-2
02/14,2.29592051960006,2.32099524252236,1.79160473207518,1.84692787461407,0,14,2,2020,2020-02-14,2020-2
02/18,2.29592051960006,2.32099524252236,1.79160473207518,1.84692787461407,0,18,2,2020,2020-02-18,2020-2
02/19,2.29183973140843,2.32099524252236,1.78892548185829,1.84692787461407,0,19,2,2020,2020-02-19,2020-2
02/20,2.29183973140843,2.32099524252236,1.78892548185829,1.84692787461407,0,20,2,2020,2020-02-20,2020-2
02/21,2.29183973140843,2.32099524252236,1.78892548185829,1.84692787461407,0,21,2,2020,2020-02-21,2020-2
02/24,2.29183973140843,2.32099524252236,1.78892548185829,1.84692787461407,0,24,2,2020,2020-02-24,2020-2
02/25,2.30058427753335,2.32099524252236,1.79466673232305,1.84692787461407,0,25,2,2020,2020-02-25,2020-2
02/26,2.30058427753335,2.32099524252236,1.79466673232305,1.84692787461407,0,26,2,2020,2020-02-26,2020-2
02/27,2.30058427753335,2.32099524252236,1.79466673232305,1.84692787461407,0,27,2,2020,2020-02-27,2020-2
02/28,2.30058427753335,2.32099524252236,1.69145936267068,1.72862174711652,1,28,2,2020,2020-02-28,2020-2
03/02,1.86321097599966,2.34952472888645,1.44494326673088,1.81344378176493,0,2,3,2020,2020-03-02,2020-3
03/03,1.98002908296162,2.34952472888645,1.51965031154442,1.81344378176493,0,3,3,2020,2020-03-03,2020-3
03/04,1.98002908296162,2.34952472888645,1.51965031154442,1.81344378176493,0,4,3,2020,2020-03-04,2020-3
03/05,1.98002908296162,2.34952472888645,1.51965031154442,1.81344378176493,0,5,3,2020,2020-03-05,2020-3
03/06,1.98002908296162,2.34952472888645,1.51965031154442,1.81344378176493,0,6,3,2020,2020-03-06,2020-3
03/09,1.98002908296162,2.34952472888645,1.51965031154442,1.81344378176493,0,9,3,2020,2020-03-09,2020-3
03/10,1.95221163078076,2.34952472888645,1.50186060667143,1.81344378176493,0,10,3,2020,2020-03-10,2020-3
03/11,1.98114539720593,2.38841148639393,1.53649616697349,1.84896284329368,0,11,3,2020,2020-03-11,2020-3
03/12,1.98114539720593,2.38841148639393,1.53649616697349,1.84896284329368,0,12,3,2020,2020-03-12,2020-3
03/13,1.98114539720593,2.38841148639393,1.53649616697349,1.84896284329368,0,13,3,2020,2020-03-13,2020-3
03/16,1.98114539720593,2.38841148639393,1.53649616697349,1.84896284329368,0,16,3,2020,2020-03-16,2020-3
03/17,1.92015998795838,2.38841148639393,1.49822729082036,1.84896284329368,0,17,3,2020,2020-03-17,2020-3
03/18,1.92015998795838,2.38841148639393,1.49822729082036,1.84896284329368,0,18,3,2020,2020-03-18,2020-3
03/19,1.92015998795838,2.38841148639393,1.49822729082036,1.84896284329368,0,19,3,2020,2020-03-19,2020-3
03/20,1.92015998795838,2.38841148639393,1.49822729082036,1.84896284329368,0,20,3,2020,2020-03-20,2020-3
03/23,1.92015998795838,2.38841148639393,1.49822729082036,1.84896284329368,0,23,3,2020,2020-03-23,2020-3
03/24,1.8507272754029,2.38841148639393,1.45465765817308,1.84896284329368,0,24,3,2020,2020-03-24,2020-3
03/25,1.8507272754029,2.38841148639393,1.45465765817308,1.84896284329368,0,25,3,2020,2020-03-25,2020-3
03/26,1.8507272754029,2.38841148639393,1.45465765817308,1.84896284329368,0,26,3,2020,2020-03-26,2020-3
03/27,1.8507272754029,2.38841148639393,1.52843508183194,1.91714859147651,0,27,3,2020,2020-03-27,2020-3
03/30,1.8507272754029,2.38841148639393,1.52843508183194,1.91714859147651,0,30,3,2020,2020-03-30,2020-3
03/31,1.8507272754029,2.38841148639393,1.52843508183194,1.91714859147651,1,31,3,2020,2020-03-31,2020-3
04/01,1.78088249927144,2.38841148639393,1.484707348234,1.91714859147651,0,1,4,2020,2020-04-01,2020-4
04/02,1.78088249927144,2.38841148639393,1.484707348234,1.91714859147651,0,2,4,2020,2020-04-02,2020-4
04/03,1.78088249927144,2.38841148639393,1.484707348234,1.91714859147651,0,3,4,2020,2020-04-03,2020-4
04/06,1.78088249927144,2.38841148639393,1.484707348234,1.91714859147651,0,6,4,2020,2020-04-06,2020-4
04/07,1.78088249927144,2.38841148639393,1.484707348234,1.91714859147651,0,7,4,2020,2020-04-07,2020-4
04/08,1.78088249927144,2.38841148639393,1.484707348234,1.91714859147651,0,8,4,2020,2020-04-08,2020-4
04/09,1.78088249927144,2.38841148639393,1.484707348234,1.91714859147651,1,9,4,2020,2020-04-09,2020-4
05/01,0.54099551072857,2.12439578449268,0.658359636553829,1.60360367313068,0,1,5,2020,2020-05-01,2020-5
05/04,0.548843699494705,2.12439578449268,0.66283896578947,1.60360367313068,0,4,5,2020,2020-05-04,2020-5
05/05,0.456981795929412,2.12439578449268,0.61040907112917,1.60360367313068,0,5,5,2020,2020-05-05,2020-5
05/06,0.456981795929412,2.12439578449268,0.61040907112917,1.60360367313068,0,6,5,2020,2020-05-06,2020-5
05/07,0.456981795929412,2.12439578449268,0.61040907112917,1.60360367313068,0,7,5,2020,2020-05-07,2020-5
05/08,0.456981795929412,2.12439578449268,0.61040907112917,1.60360367313068,0,8,5,2020,2020-05-08,2020-5
05/11,0.456981795929412,2.12439578449268,0.61040907112917,1.60360367313068,0,11,5,2020,2020-05-11,2020-5
05/12,0.236320671626178,1.41612231820236,0.403401048603347,1.10176283758558,0,12,5,2020,2020-05-12,2020-5
05/13,0.236320671626178,1.41612231820236,0.403401048603347,1.10176283758558,0,13,5,2020,2020-05-13,2020-5
05/14,0.236320671626178,1.41612231820236,0.403401048603347,1.10176283758558,0,14,5,2020,2020-05-14,2020-5
05/15,0.236320671626178,1.41612231820236,0.403401048603347,1.10176283758558,0,15,5,2020,2020-05-15,2020-5
05/18,0.236320671626178,1.41612231820236,0.403401048603347,1.10176283758558,0,18,5,2020,2020-05-18,2020-5
05/19,0.272534224228216,1.41612231820236,0.423734682275412,1.10176283758558,0,19,5,2020,2020-05-19,2020-5
05/20,0.272534224228216,1.41612231820236,0.423734682275412,1.10176283758558,0,20,5,2020,2020-05-20,2020-5
05/21,0.272534224228216,1.41612231820236,0.423734682275412,1.10176283758558,0,21,5,2020,2020-05-21,2020-5
05/22,0.272534224228216,1.41612231820236,0.423734682275412,1.10176283758558,0,22,5,2020,2020-05-22,2020-5
05/26,0.272534224228216,1.41612231820236,0.423734682275412,1.10176283758558,0,26,5,2020,2020-05-26,2020-5
05/27,0.328760529584016,1.41612231820236,0.455305324029465,1.10176283758558,0,27,5,2020,2020-05-27,2020-5
05/28,0.328760529584016,1.41612231820236,0.455305324029465,1.10176283758558,0,28,5,2020,2020-05-28,2020-5
05/29,0.328760529584016,1.41612231820236,0.510260612794378,1.01039502087898,1,29,5,2020,2020-05-29,2020-5
06/01,0.732886112542874,1.25100806729586,0.670791622513711,0.836223990184171,0,1,6,2020,2020-06-01,2020-6
06/02,0.680813883702047,1.25100806729586,0.641757904586915,0.836223990184171,0,2,6,2020,2020-06-02,2020-6
06/03,0.680813883702047,1.25100806729586,0.641757904586915,0.836223990184171,0,3,6,2020,2020-06-03,2020-6
06/04,0.680813883702047,1.25100806729586,0.641757904586915,0.836223990184171,0,4,6,2020,2020-06-04,2020-6
06/05,0.680813883702047,1.25100806729586,0.641757904586915,0.836223990184171,0,5,6,2020,2020-06-05,2020-6
06/08,0.680813883702047,1.25100806729586,0.641757904586915,0.836223990184171,0,8,6,2020,2020-06-08,2020-6
06/09,0.736509124159146,1.25100806729586,0.672811691553443,0.836223990184171,0,9,6,2020,2020-06-09,2020-6
06/10,0.494649113509982,1.04215075166545,0.579318120563599,0.682589567499448,0,10,6,2020,2020-06-10,2020-6
06/11,0.494649113509982,1.04215075166545,0.579318120563599,0.682589567499448,0,11,6,2020,2020-06-11,2020-6
06/12,0.494649113509982,1.04215075166545,0.579318120563599,0.682589567499448,0,12,6,2020,2020-06-12,2020-6
06/15,0.494649113509982,1.04215075166545,0.579318120563599,0.682589567499448,0,15,6,2020,2020-06-15,2020-6
06/16,0.549684525209093,1.04215075166545,0.610965277509101,0.682589567499448,0,16,6,2020,2020-06-16,2020-6
06/17,0.549684525209093,1.04215075166545,0.610965277509101,0.682589567499448,0,17,6,2020,2020-06-17,2020-6
06/18,0.549684525209093,1.04215075166545,0.610965277509101,0.682589567499448,0,18,6,2020,2020-06-18,2020-6
06/19,0.549684525209093,1.04215075166545,0.610965277509101,0.682589567499448,0,19,6,2020,2020-06-19,2020-6
06/22,0.549684525209093,1.04215075166545,0.610965277509101,0.682589567499448,0,22,6,2020,2020-06-22,2020-6
06/23,0.591186638949392,1.04215075166545,0.634830346681103,0.682589567499448,0,23,6,2020,2020-06-23,2020-6
06/24,0.591186638949392,1.04215075166545,0.634830346681103,0.682589567499448,0,24,6,2020,2020-06-24,2020-6
06/25,0.591186638949392,1.04215075166545,0.634830346681103,0.682589567499448,0,25,6,2020,2020-06-25,2020-6
06/26,0.591186638949392,1.04215075166545,0.765923501438914,0.847690111229027,0,26,6,2020,2020-06-26,2020-6
06/29,0.591186638949392,1.04215075166545,0.765923501438914,0.847690111229027,0,29,6,2020,2020-06-29,2020-6
06/30,0.631966976798548,1.04215075166545,0.789457176869868,0.847690111229027,1,30,6,2020,2020-06-30,2020-6
07/01,0.548592344878029,0.856639064288789,0.701558077604769,0.711311547604998,0,1,7,2020,2020-07-01,2020-7
07/02,0.572814116660036,0.856639064288789,0.715504010221113,0.711311547604998,0,2,7,2020,2020-07-02,2020-7
07/03,0.587707233093582,0.856639064288789,0.724078874194656,0.711311547604998,0,3,7,2020,2020-07-03,2020-7
07/06,0.591798748597316,0.856639064288789,0.726434606055526,0.711311547604998,0,6,7,2020,2020-07-06,2020-7
07/07,0.651521334997129,0.856639064288789,0.760820495457049,0.711311547604998,0,7,7,2020,2020-07-07,2020-7
07/08,0.651521334997129,0.856639064288789,0.760820495457049,0.711311547604998,0,8,7,2020,2020-07-08,2020-7
07/09,0.651521334997129,0.856639064288789,0.760820495457049,0.711311547604998,0,9,7,2020,2020-07-09,2020-7
07/10,0.651521334997129,0.856639064288789,0.760820495457049,0.711311547604998,0,10,7,2020,2020-07-10,2020-7
07/13,0.651521334997129,0.856639064288789,0.760820495457049,0.711311547604998,0,13,7,2020,2020-07-13,2020-7
07/14,0.654868696318256,1.01278468752166,0.752101939908845,0.81363030505619,0,14,7,2020,2020-07-14,2020-7
07/15,0.654868696318256,1.01278468752166,0.752101939908845,0.81363030505619,0,15,7,2020,2020-07-15,2020-7
07/16,0.654868696318256,1.01278468752166,0.752101939908845,0.81363030505619,0,16,7,2020,2020-07-16,2020-7
07/17,0.654868696318256,1.01278468752166,0.752101939908845,0.81363030505619,0,17,7,2020,2020-07-17,2020-7
07/20,0.654868696318256,1.01278468752166,0.752101939908845,0.81363030505619,0,20,7,2020,2020-07-20,2020-7
07/21,0.655365797515839,1.01278468752166,0.752370022452742,0.81363030505619,0,21,7,2020,2020-07-21,2020-7
07/22,0.655365797515839,1.01278468752166,0.752370022452742,0.81363030505619,0,22,7,2020,2020-07-22,2020-7
07/23,0.655365797515839,1.01278468752166,0.752370022452742,0.81363030505619,0,23,7,2020,2020-07-23,2020-7
07/24,0.655365797515839,1.01278468752166,0.752370022452742,0.81363030505619,0,24,7,2020,2020-07-24,2020-7
07/27,0.655365797515839,1.01278468752166,0.752370022452742,0.81363030505619,0,27,7,2020,2020-07-27,2020-7
07/28,0.651886089132669,1.01278468752166,0.750493444645417,0.81363030505619,0,28,7,2020,2020-07-28,2020-7
07/29,0.651886089132669,1.01278468752166,0.750493444645417,0.81363030505619,0,29,7,2020,2020-07-29,2020-7
07/30,0.651886089132669,1.01278468752166,0.750493444645417,0.81363030505619,0,30,7,2020,2020-07-30,2020-7
07/31,0.651886089132669,1.01278468752166,0.76004647637431,0.862019989714979,1,31,7,2020,2020-07-31,2020-7
08/03,0.75609085090198,0.864441861705001,0.831178540085364,0.791321716199467,0,3,8,2020,2020-08-03,2020-8
08/04,0.744418210411291,0.864441861705001,0.824956672988764,0.791321716199467,0,4,8,2020,2020-08-04,2020-8
08/05,0.744418210411291,0.864441861705001,0.824956672988764,0.791321716199467,0,5,8,2020,2020-08-05,2020-8
08/06,0.744418210411291,0.864441861705001,0.824956672988764,0.791321716199467,0,6,8,2020,2020-08-06,2020-8
08/07,0.744418210411291,0.864441861705001,0.824956672988764,0.791321716199467,0,7,8,2020,2020-08-07,2020-8
08/10,0.744418210411291,0.864441861705001,0.824956672988764,0.791321716199467,0,10,8,2020,2020-08-10,2020-8
08/11,0.737285065542559,0.864441861705001,0.821154493063014,0.791321716199467,0,11,8,2020,2020-08-11,2020-8
08/12,1.09123219882203,1.46446016217765,1.06429040180558,1.23213740486299,0,12,8,2020,2020-08-12,2020-8
08/13,1.09123219882203,1.46446016217765,1.06429040180558,1.23213740486299,0,13,8,2020,2020-08-13,2020-8
08/14,1.09123219882203,1.46446016217765,1.06429040180558,1.23213740486299,0,14,8,2020,2020-08-14,2020-8
08/17,1.09123219882203,1.46446016217765,1.06429040180558,1.23213740486299,0,17,8,2020,2020-08-17,2020-8
08/18,1.08888707459391,1.46446016217765,1.06302293625273,1.23213740486299,0,18,8,2020,2020-08-18,2020-8
08/19,1.08888707459391,1.46446016217765,1.06302293625273,1.23213740486299,0,19,8,2020,2020-08-19,2020-8
08/20,1.08888707459391,1.46446016217765,1.06302293625273,1.23213740486299,0,20,8,2020,2020-08-20,2020-8
08/21,1.08888707459391,1.46446016217765,1.06302293625273,1.23213740486299,0,21,8,2020,2020-08-21,2020-8
08/24,1.08888707459391,1.46446016217765,1.06302293625273,1.23213740486299,0,24,8,2020,2020-08-24,2020-8
08/25,1.09334281062734,1.46446016217765,1.06543112080313,1.23213740486299,0,25,8,2020,2020-08-25,2020-8
08/26,1.09334281062734,1.46446016217765,1.06543112080313,1.23213740486299,0,26,8,2020,2020-08-26,2020-8
08/27,1.09334281062734,1.46446016217765,1.06543112080313,1.23213740486299,0,27,8,2020,2020-08-27,2020-8
08/28,1.09334281062734,1.46446016217765,1.0877836594404,1.21657446839849,0,28,8,2020,2020-08-28,2020-8
08/31,1.09334281062734,1.46446016217765,1.0877836594404,1.21657446839849,1,31,8,2020,2020-08-31,2020-8
09/01,1.16564859417871,1.43811888235765,1.163945526956,1.24123775947331,0,1,9,2020,2020-09-01,2020-9
09/02,1.16993714902318,1.43811888235765,1.16637385648406,1.24123775947331,0,2,9,2020,2020-09-02,2020-9
